Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID,Sentiment,DateOnly
"Hi Ken, was wondering if you can do a video on how you have used Linux for data science and what are the advantages of using it over windows? Thanks and great content as always!",UgzlsZhcIQoIAZ7sQqN4AaABAg,4,17,2021-12-17 16:01:39+00:00,-zbLpoJVBMI,user_4508,Positive,2021-12-17
"Great explanation! I absolutely hated using a VM (crappy performance) so I went with a dual boot setup. I will definitely have to give this a try, thanks!",UgztNWTIbR5MOba0FnV4AaABAg,4,4,2021-12-17 15:29:30+00:00,-zbLpoJVBMI,user_5170,Positive,2021-12-17
"Had never heard of this before!!!! But that’s really useful! Thank you for sharing. I have a Mac laptop, PC with windows and Linux. Lot of working switching back and forth",Ugxt8JvTTOMBcwSlTjt4AaABAg,1,2,2021-12-17 14:56:53+00:00,-zbLpoJVBMI,user_655,Positive,2021-12-17
Give your glowing T-rex a good pat on the head for me. What a lovely companion.,UgxyX7UwPrVtqJGE4Qt4AaABAg,0,1,2021-12-17 14:54:58+00:00,-zbLpoJVBMI,user_2820,Positive,2021-12-17
idk for me there aren’t enough tools that aren’t on windows,UgzYRcG8qz8SQJltAJp4AaABAg,1,0,2021-12-17 14:21:07+00:00,-zbLpoJVBMI,user_4401,Neutral,2021-12-17
Thanks for the clear explanation! Now I  surely know what it is xD,UgwK4VjPI6Ea2fiQIoN4AaABAg,1,2,2021-12-17 14:13:13+00:00,-zbLpoJVBMI,user_530,Positive,2021-12-17
What I got is that try to connect your data science skills with your day to day life and try to solve problems that you are facing. In this manner you will not only build projects but will build an impact ful project.,Ugy7RKsJodv5CV_KdsJ4AaABAg,0,1,2021-12-17 10:05:55+00:00,yUrrf3Pm33s,user_659,Neutral,2021-12-17
I wish finding data science project is as simple as pulling a box from storage like Ken 😁,UgzRlChpL6x86D5l_wF4AaABAg,0,1,2021-12-17 09:59:00+00:00,yUrrf3Pm33s,user_659,Neutral,2021-12-17
"Summary :
1) You can start with Exploratory data analysis project.
2) Try to build classification project.
3) Try to build regression project.
4) Try to work with unstructured data, may be clustering project.
5) Try to explore some advanced techniques such as computer vision, deep learning or natural language processing.

For details explanation watch the video.",UgyzHjg7Jlzjjme_z3Z4AaABAg,0,5,2021-12-17 09:56:48+00:00,BBDiadC8BvE,user_659,Positive,2021-12-17
For starter in DS it is frightening to work on projects but very few still build some projects that make them stand apart from others.,UgyIh7Hrq9Qb2iGfylB4AaABAg,0,1,2021-12-17 09:50:36+00:00,sq5TnVJWv6A,user_659,Negative,2021-12-17
"Thanks for watching everyone! I'd love to hear about your experience with WSL 2 or how you would use it in your workflow! 
If you want to check it out yourself, you can do so here: https://docs.microsoft.com/en-us/windows/wsl/install",Ugza-eD7KJjB0cKittJ4AaABAg,1,3,2021-12-17 09:22:26+00:00,-zbLpoJVBMI,user_2385,Positive,2021-12-17
"I hope you see my comment… I’m tired. I just can’t grasp the logistics of R. Even in college Coding just doesn’t stick in my head. Actuarial science….calculus…financial mathematics… that’s my thing. Apparently, because people are jumping on the Data Science bandwagon they’re subsequently helping increase the demand for physical Mathematicians. The money is nice. You are absolutely correct, it does make one feel burned out. I suggest anyone who has children put them in classes NOW it doesn’t matter if they are 5-10 do it. However there will always be a need for applied Mathematics",UgwEHaDFzXmxjeB8T0t4AaABAg,1,1,2021-12-17 03:49:36+00:00,m5pwx3hgtzM,user_4443,Positive,2021-12-17
I believe every data science enthusiasts need to watch this video.,UgxEiZeK4cyivwFzyP94AaABAg,0,1,2021-12-16 19:26:10+00:00,hpMc6TgT34I,user_659,Neutral,2021-12-16
How is great learning data science pg course for a guy from non technical background please guide sir 🙏,UgzIxw7puxpvifn_0Gl4AaABAg,1,1,2021-12-16 14:42:57+00:00,68GGPK3WaqI,user_3523,Positive,2021-12-16
This is absolute gem!,Ugx8AILG1rzqSD2g8Rp4AaABAg,1,1,2021-12-16 13:52:54+00:00,MpF9HENQjDo,user_826,Positive,2021-12-16
"Hi, new subscriber here!. Im from latam. And i decided to learn data science through coursera platform. But i have a doubt, do i need a college degree to get a job as a data scientist? or is enough to have this certifications? (ibm, google, stanford, etc)",Ugw4M7ZB2YvLqJ6CrnN4AaABAg,2,1,2021-12-16 05:45:26+00:00,scSc6YSanQ0,user_302,Positive,2021-12-16
"Today I’m starting my post graduate data science certification in January and it runs for 6 months, so some kind stranger(s) keep me accountable. A monthly check in will be nice :)",UgzXasKuu-1ntEIpVGB4AaABAg,1,1,2021-12-16 03:07:15+00:00,4OZip0cgOho,user_941,Positive,2021-12-16
"I'm getting a ""Your training set is empty"" - error from the code at 8:30. Really stuck on this",UgzidKGuMVHwjBxQlRV4AaABAg,0,0,2021-12-15 23:01:39+00:00,vy-R4oUZaC8,user_1194,Neutral,2021-12-15
Thanks for creating this video and sharing your knowledge Ken. With reference to what you mentioned at 2:14. According to you what is just enough programming for Python before one starts looking into Data Science projects? What are the concepts of Python one must absolutely know before embarking on Data Science projects?,UgyYFIpPIMTtBaVX8YN4AaABAg,1,1,2021-12-15 14:02:35+00:00,4OZip0cgOho,user_4566,Positive,2021-12-15
Youtube randomly suggest me this video 😁,Ugz33caeYyB1IAbwAGF4AaABAg,0,1,2021-12-15 12:12:47+00:00,tG_UW_p0UqE,user_659,Negative,2021-12-15
"All giant companies that controlling most of IT services build on top of one service and that is ""selling data"". They have no choice other than that to listen to us through digital devices.",Ugzjd3xxx0YyuE_P4354AaABAg,0,1,2021-12-15 12:07:44+00:00,nrEJGGxcoTc,user_659,Positive,2021-12-15
I took some of these Kaggle courses. They are amazing and to the point. You can learn alot in no time.,UgyTw0veolY9wgWqIBR4AaABAg,0,0,2021-12-15 12:02:48+00:00,Ip50cXvpWY4,user_659,Positive,2021-12-15
"issue: 'touch' is not recognized as an internal or external command,
operable program or batch file.
what's the alternative command for touch in windows?
update: I did 'echo .>' command
this is not resolving altough i install git bash but cant figure it out",UgwzlSKNphmZhjpfNed4AaABAg,0,0,2021-12-15 08:42:36+00:00,nUOh_lDMHOU,user_4697,Neutral,2021-12-15
Lol. Flop hahahaha!,Ugz17JEOFV_KnJLA73F4AaABAg,1,1,2021-12-14 18:40:17+00:00,FqNpDNmpcEo,user_1993,Positive,2021-12-14
"Ken, I'm a long time listener first time caller :) This is a terrific video .. and I have one question!  

... at around 22:00 you clearly tell us that concatenating training and test datasets together and then pre-processing them all together is NOT the way it should be done in real -world (real world way, as I understood: train encoder scaler on training dataset then transform test dataset using encoder scaler trained (only) from training dataset). 

So .. do you have (or do you know of one) similar to this one but which demos the real world way of doing business?",UgzBxKieS7lBmUiriJ14AaABAg,1,1,2021-12-14 16:19:22+00:00,I3FBJdiExcg,user_1958,Positive,2021-12-14
"AttributeError: 'NoneType' object has no attribute 'find_all'

What does the above error mean?",UgzUuBffiXN2twcbrnl4AaABAg,0,1,2021-12-14 13:34:48+00:00,zF_Q2v_9zKY,user_4381,Negative,2021-12-14
Hi Ken. I'm currently studying anatomy and I'd love to do data science. What's your advice please? I've started online classes in SQL and Python already,UgzZj57l4FFI6tzPmn14AaABAg,1,1,2021-12-14 05:56:24+00:00,4OZip0cgOho,user_1563,Positive,2021-12-14
"What technology/skill should I acquire which is at boom??
Is it Salesforce?",Ugy8awiVFVeO5VdURAF4AaABAg,3,1,2021-12-14 05:51:31+00:00,2qVWurPFwfc,user_4745,Neutral,2021-12-14
I hope it is,Ugys3FfjMrdp8Ff38uN4AaABAg,0,0,2021-12-14 02:20:52+00:00,2qVWurPFwfc,user_1120,Neutral,2021-12-14
i like your take Ken; you should definitely check out vin vashista's thoughts on this if you havent already. he wrote a really fleshed out piece that i found very insightful from both a machine learning and stakeholder perspective.,UgwIbfuRhq7bSDVAzNp4AaABAg,2,1,2021-12-13 21:21:39+00:00,FqNpDNmpcEo,user_570,Positive,2021-12-13
I'm not a data analyst or anything but just the idea of having an automated judge was enough to make me watch the whole thing haha,UgxxqYjqa6WDQQLULwd4AaABAg,1,1,2021-12-13 19:25:49+00:00,cnqTU6eJwH0,user_2875,Positive,2021-12-13
I guess this video is a good example on how to present your results for the end user xD,UgySjOhN_GbDAGbHM8x4AaABAg,1,1,2021-12-13 09:14:54+00:00,2qVWurPFwfc,user_5505,Positive,2021-12-13
"Hi there Thank you for your video first of all.I have Statistics bachelor degree I've never work as a statistician.Im really into jumping  UX/UI design career, but since my bachelor so relevant with data scientist I'm having a little bit hard time to decide. I'm thinking to have bootcamp and have zero coding experience. I like math but also I love searching, psychology and being creative . what your suggestion would be for me ? Ux designer or data scientist ? Ux designer excites me more, but I'm having fear how hard finding a job will be.Data scientist scares me to learn and personally have low interest but I wanna find job easily and kinda don't wanna feel my bachelor degree was a waste.",Ugyf1RrQzDm19LUmqoN4AaABAg,1,1,2021-12-13 06:33:49+00:00,2qVWurPFwfc,user_3885,Positive,2021-12-13
"I have a project for you. What happened in this play? 

https://www.youtube.com/watch?v=oooWI5MHmI8",UgwW3SSvUZ0pvnmoWIR4AaABAg,0,0,2021-12-13 03:50:31+00:00,SLC5sPZSLY4,user_2281,Neutral,2021-12-13
"Loving these knowedge ""bombs"" of how data science is used in real life scenarios!",Ugz3qqq1U08EPcML-VB4AaABAg,2,4,2021-12-13 03:14:05+00:00,scSc6YSanQ0,user_2661,Positive,2021-12-13
let's go,UgwO6Ha-p22gt1XUx4d4AaABAg,1,1,2021-12-12 13:20:38+00:00,Ip50cXvpWY4,user_2727,Neutral,2021-12-12
Great 💯,Ugxxi0k1UgK9fJUPfOV4AaABAg,1,2,2021-12-12 10:52:02+00:00,scSc6YSanQ0,user_3452,Positive,2021-12-12
Good vid,UgxZpNeEcKl33mui3wp4AaABAg,1,1,2021-12-12 09:32:44+00:00,2qVWurPFwfc,user_5781,Positive,2021-12-12
"Really enjoyed this video! I really don't understand why people would ask if data science is a dying trend/industry/discipline etc. With more data becoming available and languages/tools like Python and R getting regular updates, there will always be a need for those skills and I personally don't see any of this becoming obsolete. I can see why data science as a title might render it declining trend but I wouldn't focus so much on what constitutes data science. Also you need to keep making content so this discipline cannot die!!!",UgydYzd9kz0SEAN6E554AaABAg,1,2,2021-12-12 05:09:00+00:00,2qVWurPFwfc,user_1519,Positive,2021-12-12
"I am just starting to learn Data Science With python & Machine learning with python.
This type of articles just demotivated me Dear. I want to do Job in USA as a Data Scientist.
I am from India",UgwRSd4iTiEQflDWZcJ4AaABAg,2,0,2021-12-12 02:48:07+00:00,2qVWurPFwfc,user_1276,Neutral,2021-12-12
Cannot find the discord channel as i've heard in 2 different videos about it kindly share it.,UgyG8ytJTaz7U-DsqgB4AaABAg,1,1,2021-12-11 23:15:45+00:00,sHRq-LshG3U,user_3100,Positive,2021-12-11
Cool ideas. thanks Ken.,UgysLE-B-ON0fW8Hp1F4AaABAg,2,1,2021-12-11 16:41:22+00:00,S4Lei5mOppc,user_2174,Positive,2021-12-11
Machine learning is not even machine LEARNING,Ugy40-4qvWsKXZvtEFB4AaABAg,2,1,2021-12-11 05:28:25+00:00,FqNpDNmpcEo,user_4703,Neutral,2021-12-11
"By building an instant offer system, they provided a great incentive for people who knew that their properties were not worth the offer to exploit the system. If they didn't give themselves an out via a contingency on appraisal, then they were just plain stupid. An appraisal costs a couple of hundred dollars. If they were losing 80K per flip, then they earned every penny of loss that they took.",Ugyz4pxo00q-IMsj0mB4AaABAg,1,8,2021-12-11 02:43:03+00:00,FqNpDNmpcEo,user_1192,Negative,2021-12-11
Turn up your MIC!!,UgzbEdqK3Qd86DceP0t4AaABAg,1,0,2021-12-10 22:54:22+00:00,scSc6YSanQ0,user_5536,Neutral,2021-12-10
"The main difference between now and the America back in the 1940s is that  right now Americas leaders are more resistant to receive empiracal data and evidence, especially if it goes against the current political narrative.",UgwCYThLloYrfVMDWbp4AaABAg,0,2,2021-12-10 15:38:44+00:00,scSc6YSanQ0,user_4696,Positive,2021-12-10
More of these kind of contents please!,UgzvzNM1Xsble0uBGop4AaABAg,1,2,2021-12-10 14:46:31+00:00,FqNpDNmpcEo,user_3665,Positive,2021-12-10
"This case also put in persceptive what it is called ""the survivor bias"", in this case taking surviving plane first as the basis for reinforcement. And as said in that video, looking at downed planes was better to look where to make them better. 

The survivor bias is unfortunately a wrong argument used to defend wrong positions all the times, especially by guru wanting to sell ""miraculous cure"" and taking their only survivor as an example of why their ""therapy"" ""works"".

It's the same when using super succesfull billionaires as a path to success ... while ignoring the many upon many who fail while using the exact same techniques. ( People rarely want to recognize external influences as a factor in their success especially chance !)",Ugyb-lLx2w4UWB4r8eR4AaABAg,0,1,2021-12-10 14:13:26+00:00,scSc6YSanQ0,user_1105,Positive,2021-12-10
"As expected of the man who came up with the Wald test .. It's so interesting to learn more about him outside my econometrics class Haha .. Survivorship Bias does make a lot of sense, Thanks for the short Ken !!
I didn't receive a notification for it .. maybe that's how shorts work 🙁",UgxASw_Ul_1i6I9ermR4AaABAg,0,3,2021-12-10 13:52:38+00:00,scSc6YSanQ0,user_1889,Positive,2021-12-10
Just a case of using ML for the wrong reasons to reach the wrong goals. How do you take this big of a risk when the entire country is basically in an economic bubble? smh CEO was over his head.,Ugw3vmhLCHyxkvjADFR4AaABAg,0,1,2021-12-10 03:24:30+00:00,FqNpDNmpcEo,user_782,Negative,2021-12-10
More of these types of videos por favor,Ugzmk3E7XLlUTcvoSQN4AaABAg,1,2,2021-12-10 01:27:56+00:00,FqNpDNmpcEo,user_149,Positive,2021-12-10
"Finally, rich person/company gets screwed by (data) spreadsheet. Couldn't have happen to nicer bunch of idiots.",Ugw3T7C2Fxa_UBtiQlV4AaABAg,0,0,2021-12-09 22:46:14+00:00,FqNpDNmpcEo,user_2545,Negative,2021-12-09
"The machine learning model did not fail. The business model failed. Zillow had an excellent understanding of the market. After a year of doing this, they had more experience than the average house flipper in buying and selling houses. 

Their problem was that they were in a market for lemons. The people most likely to sell to them were also likely to be the worst value. They did not properly mitigate that risk, so they ended up losing a lot of money.",UgwI6TK2YBENSH5RzGt4AaABAg,1,6,2021-12-09 21:25:48+00:00,FqNpDNmpcEo,user_3460,Positive,2021-12-09
"Hello ken, Hope you doing well!
I wanted to ask you that i want to do data science but i have done by bachelors in physics and knows lil bit about programming languages . So is this the right choice?
Is MBA in data science is different than the field  you are talking about?",Ugy_OW6NRFrQyyrO5Ip4AaABAg,4,1,2021-12-09 17:01:14+00:00,4OZip0cgOho,user_1859,Positive,2021-12-09
Add lights to your videos... The quality is bad,UgzTsgYRbJdV9-gp9nF4AaABAg,1,0,2021-12-09 10:37:51+00:00,KfpOuSH9gDc,user_2443,Negative,2021-12-09
Maths & Stats will live FOREVER. Data Science is a supportive tool to MATHS & STATS.,Ugze4URxOIafM4kXAZp4AaABAg,0,1,2021-12-09 05:48:54+00:00,2qVWurPFwfc,user_5540,Positive,2021-12-09
"Scenario 1: Zillow's offer is 10% BELOW true market value.
Scenario 2: Zillow's offer is 10% ABOVE true market value.

90% of people in scenario 1 are going to reject Zillow's offer, while 90% of people in Scenario 2 will accept. The problem doesn't lie in the ML model, the problem lies in the strategy. The further out of Zillows favor the estimate is, the more likely the seller is to accept and vice versa.  I'd wager that if they monitored flips from sellers that rejected their offer,  they would have profited (had their offer been accepted).",Ugwxtc_0u-Ou1aF-JtV4AaABAg,0,3,2021-12-09 04:55:51+00:00,FqNpDNmpcEo,user_3333,Positive,2021-12-09
Doing a complete career change from social services to data analyst with no experience or degree. This video has been very helpful. Thanks!,UgzbjwzZ-hTTCIluPGB4AaABAg,1,1,2021-12-08 14:02:09+00:00,4OZip0cgOho,user_5716,Positive,2021-12-08
